event_id,t,stock_flow,filler_flow,steam_pressure,machine_speed,moisture,ash,caliper,basis_weight
0,21,119.3489818174017,25.14794319061414,57.079025205876995,901.8481632129972,9.26918093911391,18.038968155490522,3.125663533314323,91.79668807371195
0,22,120.4927835380604,24.926909505097214,57.52385286001602,902.6633116827486,9.12739989465618,18.352567588157065,3.139174575376559,92.08111042335564
0,23,120.90317783417672,24.723975737553125,58.673041262572006,899.7000554923279,9.090409931514507,17.84699179867585,3.093030043901974,92.20998051912196
0,24,119.9088420338761,25.309125974056496,58.74518568034765,901.8650885243335,8.954063243777261,18.719403388447038,3.1013227481291423,92.48962491543814
0,25,119.32787481842998,24.011274940184745,59.575685133367,906.7768067914773,9.180991512729495,18.615061491928913,3.1659748650383923,92.57564299863134
0,26,119.34041502744701,24.310651174758895,59.03147271210747,904.6315933983972,8.908905277470996,18.182883870194644,3.13973852784852,92.7710044366805
0,27,120.52047423025977,24.189187086514377,59.057540403411046,908.0864494855347,9.195761530531637,18.360387526542585,3.077555773529171,92.72490518918939
0,28,120.59460333696275,24.47693930010039,59.69172053104122,906.4267335715034,9.262155024452849,17.545639768266064,3.1822467756575508,92.93507272796533
0,29,120.43452341464416,24.000594337892792,60.32246374668831,904.2159761589422,9.099777642198504,17.893131362193966,3.170528470845816,93.11786890937944
0,30,119.46759223416905,25.021597589951906,60.63383953775386,908.1340903447525,8.949440969884053,18.213162179351475,3.145276563884453,93.33464043027735
0,31,120.18572905845338,24.60622297332281,60.228192530097665,904.2222887274372,9.076497491283243,17.954733471971313,3.125973461376428,93.27391838540875
0,32,120.09334864731258,23.993679154588953,61.28404909317046,905.391832259907,8.901748123204712,18.453939694064534,3.195706375933737,93.53160695221536
0,33,120.17495087738321,24.231660317169972,61.717622073033134,902.0203205740306,9.12712553783686,18.8530885782546,3.1811491956601285,93.53343384916577
0,34,120.69714302235855,24.90535611749749,63.44209934822619,903.1115041120172,8.549031882671962,17.94133695122106,3.24497843374312,93.67501826312989
0,35,120.17887643901975,25.175736738399095,63.4086515432309,900.8211469900658,8.822277544211808,18.059305183078386,3.191318325854431,93.93563339463414
0,36,120.54313085045752,25.762164410338137,62.121528616882664,905.8834838303059,8.46415209289176,18.416364375113268,3.184222219984007,93.62955628730732
0,37,120.05406325559112,26.227018438035834,62.81197446104451,899.3809330672595,8.535101934755563,18.856955950832038,3.1719819726430556,93.84949052731561
0,38,120.23129551895198,24.982841274469365,62.45726912762786,905.2638361754219,9.07763755312857,17.932258182706192,3.2031932201932984,93.93449720886375
0,39,120.50503058067083,24.285764784472068,63.331839971108025,902.3456286940425,8.953683247044491,18.33185672376041,3.197078403861141,93.91629239118481
0,40,118.83427534411547,23.7188325444279,64.22655703239639,906.431997554516,8.599650550210907,18.769519607909604,3.2229511225946275,94.26996861688357
0,41,119.74426302691415,24.922525426648587,65.11163605353116,905.1714341139791,8.41116374347419,17.799823781145133,3.17605236505751,94.58460263083141
0,42,119.62370187656576,24.38556500043578,64.30160342910811,908.3812488548559,8.086200448014145,17.878813137972397,3.1774244986383415,94.52433614133301
0,43,119.48889772140532,24.587327272507753,64.69749571846967,905.1120435041913,8.537286428522233,18.148157654412216,3.179334789183586,94.68539421554726
0,44,119.77988619901865,24.49157883171939,64.1525400154232,898.2039449162,9.09650511971298,18.11331820604654,3.2217442619274617,94.90101051460458
0,45,121.19595304898752,24.729545102456882,65.69424373169551,902.7194992607809,8.665517757995236,18.527553092473507,3.245181357781121,95.01150622861093
0,46,119.30733510744541,25.33497215386553,65.50532448766276,899.404585302366,8.43255661305845,18.392596245178183,3.1836193012374228,94.86922580159508
0,47,120.77462268367319,24.882307933272877,66.17603932911491,901.3659773657388,8.603361185991327,17.760449858103733,3.19010098959017,95.14221007119812
0,48,118.65370418270736,24.7260561472273,66.31851636939005,907.4546799645694,8.164106444467386,18.43818648970388,3.2095190001872367,95.00483417355711
0,49,119.73209197601138,24.288949785452466,67.13900515449512,904.8337465780984,8.38300190348103,18.08407532092045,3.1908184944244966,94.90956697124417
0,50,120.130202452084,23.970673417491998,66.49185550298874,900.8244812388028,8.428883380925013,18.620574570131893,3.228214770212893,94.9826580309348
0,51,120.46897786508742,24.5659536676635,67.01719524132417,899.8802282493267,8.358779228688478,18.085680959128734,3.1300291095700308,94.8791214144301
0,52,120.56898126383429,24.78318067971052,69.52590050653181,903.0198178984143,8.501798696530166,18.09600625585196,3.175008073693497,94.9904612550502
0,53,120.63467778815993,25.694887932724154,67.82682854130647,899.2718684309921,8.380966149760598,18.50403275920481,3.1782472239106063,95.08598569647246
0,54,119.72101994220125,24.876811259903512,68.29214059375416,900.9081934455736,8.414996000744614,18.521486620295292,3.1357944723053377,95.2702576338461
0,55,119.63011856586834,25.303706530355363,70.40328990857579,903.8576980511604,8.113973585299126,18.452652201002184,3.1793396732351042,95.4124413283084
0,56,120.68638070500572,24.563273873056115,71.39511194388328,906.3876526049912,8.40267767867284,17.768117237167925,3.171480652442585,94.94676679589814
0,57,119.84695654009471,24.220965959333242,69.3000615157999,904.7480405796174,8.521639223475509,18.414668289538472,3.1981380880002432,95.2085613817904
0,58,118.97945094132966,24.331334980042456,70.13298196977833,896.047921213925,7.9759462085977555,17.949587683300226,3.2330989537332524,94.9854988491722
0,59,119.09337022879721,24.451682322659238,70.9097945251715,903.8349183489364,7.968059058810675,18.337683772836034,3.196683235994613,95.20175277651668
0,60,119.2644381711987,25.87888497940023,72.09300963200661,903.137942940354,8.389979530214765,17.925612768144294,3.1710254037284344,95.09749076682843
0,61,120.39772859524301,24.40426984663213,70.81460664906237,904.1635334421179,8.063478647657995,18.398152835060845,3.1948384198877786,94.82735280620922
0,62,120.11394058885645,25.234484074119706,71.61048403931011,907.7705088698447,8.36322755851105,18.072089373154974,3.2359723811730547,95.22485862649071
0,63,120.55238828325422,24.364019704753613,72.57498314326848,896.7321795868831,7.976546152051564,17.87705078720706,3.1702772947937956,94.97780296386215
0,64,119.65819788293078,25.281484971993013,72.72037009306744,901.1485964939293,8.340601702396395,18.5310351392643,3.1721067450715315,94.97119957945874
0,65,120.12683175286138,25.00836383701946,72.58474665640546,904.6946361937987,8.062445024864349,18.372995186724193,3.2142319865216815,94.87377588717271
0,66,120.50047231517387,24.737736981071706,73.08107637118995,898.1771428777987,8.076422862152977,18.10007117844643,3.1917469307142587,94.91965070930912
0,67,119.75252276822381,24.795822552075936,72.68736251563365,907.3497807123122,8.328472871106168,18.723103007830876,3.220753638473301,95.06645488760084
0,68,120.36542019004592,24.488940475697753,73.72032560502689,904.0270097480873,7.936089995474731,18.137140702070944,3.1987816884153437,94.95955460846012
0,69,119.47045924714668,25.039485597296462,74.05432720816238,905.4616972357618,7.815327424595911,18.312001438029068,3.2215362212847687,95.02431559210407
0,70,119.70955692274794,24.58905939632697,74.70439148669956,901.2091188377885,7.911160356104533,18.3560175980832,3.1693065460453074,95.01794447332632
0,71,119.69460968480134,24.203837951547673,74.58282307238845,905.3632447387691,8.090885905662471,18.066330496854274,3.202678836274525,95.15206878990863
0,72,119.04332828352877,24.177751203537856,75.549872367963,906.1273715928436,7.689038972515206,18.39200596023225,3.191571276740176,94.89459885855351
0,73,120.38957798462846,24.903083805601117,76.22550859588385,903.6205937414375,8.13367379087423,18.134149324186648,3.157888978505263,94.71828531141932
0,74,119.62447812783782,25.60639712268631,76.0620665525491,903.6251646921522,7.904612956038986,18.212892330696317,3.1550040708142078,95.09542046251342
0,75,120.00999529498215,24.89690170520833,76.53079265174358,903.7329937067688,8.250288087585345,18.702606894253503,3.2182285386707363,94.88280338062481
0,76,120.38459732712472,24.75763474667566,76.70256186600685,900.3319298663947,7.552364920566192,17.97328226904681,3.1914410540603884,95.09848127634638
0,77,120.35722494082395,24.959909349363347,77.02164914407103,902.4793810349462,7.886481288537632,17.573760461682955,3.1691121005148766,94.98902544821482
0,78,120.53230808717822,25.470034541660528,76.93959353884652,902.4644006761278,7.721108041121768,18.8114831710032,3.1953826175434443,94.9133992825572
0,79,119.92121161239245,24.926757919146976,77.91335476673228,904.072150880476,7.909727529697541,19.06040386093092,3.233602771032503,94.9881102656012
0,80,119.66136135036467,24.6116321733791,78.01601610143626,905.9214428864203,8.142968949138298,18.155117150767946,3.1362214712861523,95.23218033236549
0,81,119.93622543127488,25.370265842427745,79.68121889659875,899.7463626262673,8.077861090918889,17.74116453835961,3.1602138825800945,95.2556521638597
0,82,118.65013245283357,25.03152238556513,79.7202607034816,902.5469443962239,8.08501955491632,18.208746150275122,3.171508615808958,94.95976045329077
0,83,118.84231002206153,25.585042176423553,79.3586855442864,907.366338650729,8.127466852302009,18.249235645633213,3.2434180255230167,94.97913297607032
0,84,118.94184031011648,24.908799061410033,79.0202731376917,900.6912077619668,8.225105264108779,18.237550791377927,3.210930229924451,95.1226310218436
0,85,119.20220253791881,24.204962913928757,79.16159043107456,900.455222769538,8.009247445618223,17.91828136225917,3.219831932823476,94.84062078048194
0,86,120.31981938137875,24.133131585636505,80.894652936874,903.5288917126438,8.380136870704638,18.421856237881133,3.1662700780988984,95.02374528363426
0,87,119.27561675571195,25.64268729053492,80.68854655086501,905.4551289758754,8.400273984288091,18.495913450017923,3.1659364879142995,94.97612820862076
0,88,119.69746995676849,25.679066897582008,81.16991290856774,902.9562517973399,8.374754947610198,17.892422327909127,3.2140965602500944,95.03310743742064
0,89,121.03938263822886,24.727483884536344,80.18600512510432,906.9088555934757,8.439959928678288,18.493408052580648,3.199082590907385,94.86671804896608
1,0,92.95018007460955,20.780719100901788,49.47979684620594,904.3269143735587,8.701502154197312,17.395658523115486,3.62671592966332,80.0921148765669
1,1,91.18350158438933,19.756410841996818,50.274634274157506,898.9225922204132,8.481977824181746,17.38115387206022,3.5709593358722866,77.94068416216078
1,2,90.5121316747635,20.413062807012437,50.063327983444104,895.8191482497292,8.716493673738547,18.26353536498668,3.472367155807572,76.02626466107743
1,3,92.07922785680576,20.475970948707754,50.50960156727338,897.9537046047174,8.986093362435167,18.046698791357677,3.4811715278406408,74.09502246768827
1,4,92.74467058108043,20.625383481826372,51.94169995804672,898.2833705194446,9.238566782365957,18.112656898987808,3.4704646857618755,72.97643255454389
1,5,93.43807561794745,21.103698015321594,50.913661909553134,901.7211391303646,8.60747931174157,17.668303049923733,3.4429514759017934,71.31346088435495
1,6,92.41303805768116,22.152016550626932,51.46686793520056,900.9276964725816,8.676619773634421,18.122150879782506,3.409034838734076,70.18584988628051
1,7,91.70262664273145,22.508266831757155,51.282329704412966,900.8950370039388,9.169508380491484,18.75154883302583,3.3970096322572005,69.41363448758895
1,8,91.2854955027321,21.555125296819988,51.67021803262268,903.8969311299667,8.672775970846487,18.340567403747958,3.4115447927502447,68.36682254913259
1,9,92.00916103333653,22.793457251826798,51.8314988255913,903.1694343539572,8.632739615812595,18.218519398652454,3.3884461311697773,67.58325569362285
1,10,91.76058823689179,21.962701966100088,52.299982014394615,903.1927434765114,8.813368449014655,17.986045944934524,3.2444761853796398,66.52439169965608
1,11,91.18794567541694,22.913527078201337,52.933270853620094,903.5543245887278,9.008225192592223,18.056439769131263,3.303948182021055,65.67356693330925
1,12,93.63900452069063,22.0710170721479,53.425621488334855,904.2411643659716,8.917186528123445,17.485501657568868,3.2982581710961445,65.15988509612315
1,13,93.4281347216577,22.25466417350335,52.82605589639943,896.1263943447976,8.820681422394083,18.212571976686547,3.2398826612951814,64.62228092384952
1,14,92.90883894684434,22.434943547476657,53.197110736356365,901.405607240539,8.82847741868342,18.399741545393155,3.28453553943566,64.08550238443453
1,15,91.2633196817527,23.897293157702414,52.35596265670474,895.9994880608846,8.832555564108818,17.761151791310958,3.312683131163854,63.7610198995769
1,16,92.68401545943782,22.782628889095836,53.196854074247774,902.6831699134483,8.809804221170726,17.968532665653704,3.2294104868407265,63.10037613142221
1,17,92.51170112759831,22.046701893628693,54.016852556108375,902.5906096244156,9.451520391761557,17.775562723947697,3.266360975664564,62.81344737519338
1,18,92.35403649936325,22.92308761971701,54.175358817709586,905.7660921584061,9.062832963350184,17.88577989874039,3.2176759013056704,62.25753028122816
1,19,92.99973221363503,22.291431916719382,53.985842231817394,906.2135493757949,9.187332808918333,18.153530403049736,3.2229354953512632,62.15464280308267
1,20,92.50829691428902,22.25726574859603,54.59381152536221,903.276875161887,8.917211453608832,17.51011529841922,3.280365495064505,61.80218430197019
1,21,92.59201138904346,22.982733445560303,54.5595339324988,901.1826220409504,8.981177121508557,18.36324513824074,3.2124174246516746,61.434707962751446
1,22,92.50952502669777,22.567178102376225,55.188356419539176,904.1520172580277,8.877211296161832,18.380187207122678,3.2395818240420353,61.28577246858581
1,23,92.27263312640169,22.71139943796706,54.84488691623892,901.1236402238692,8.48927875457343,18.08735318986695,3.165739493617662,61.09380185497459
1,24,90.57311109622866,22.597174250205192,54.66095119020311,902.7124073089386,8.741809511969162,17.41161790201695,3.2739780789435504,60.90542760508518
1,25,92.06689686192844,22.7744200615349,55.278973691186614,905.6827751820305,8.651133867623571,17.867539615891378,3.239248402502383,61.05844145565938
1,26,91.5550464329207,22.832684500588094,53.52221106899621,901.0576386402918,8.557179227761582,18.539831650266095,3.2074278183270803,60.6451406803294
1,27,90.97612723388798,21.664137511762604,55.713397893819966,905.1535639030998,8.759965195709523,17.266449966487183,3.227447544122897,60.509057441145
1,28,93.34545329544066,22.97686741761343,53.49771751434114,904.7734514870303,9.253955344151239,18.07435502139875,3.1603771839798895,60.13358834241619
1,29,93.38319627270856,22.162243632278646,54.855785922507835,899.8808668116728,8.968046562086366,17.775734384396543,3.2401120116716484,60.231804470953435
1,30,93.08737648023649,21.94063951292122,56.36402388499675,905.6703062424183,9.221086721276073,18.357809461250724,3.195436035209652,60.25777892372724
1,31,92.2041707334847,22.640116221565393,56.582579084273306,904.8471853519959,9.029320996291798,17.955872787650886,3.196632446202185,60.1377265826819
1,32,93.08050009676212,22.717959984985406,55.80170297131034,903.0596869964822,9.085947862050014,18.28426380531981,3.193287332121142,60.40185002850533
1,33,92.00964254448147,22.33508292260455,56.27499777174801,900.468990001146,8.729790661627808,18.309743101107,3.185242756074358,60.13311490783627
1,34,92.16223782151822,23.10252912083254,57.727682347524926,900.1800784881113,8.99358774247999,18.73701949916896,3.227287912596441,60.32238971237943
1,35,91.12522290363042,22.02049446039989,56.818038432893914,901.1461784481279,9.011741975781684,18.060347084521382,3.210006699304594,60.11647469007336
1,36,92.31759304359908,22.49214216657277,58.65730745676038,904.3881935878816,8.72633470402235,18.26234184088115,3.2214852736210005,60.09664146894545
1,37,92.04830874273954,22.40673519868608,57.51350211489385,899.8945877352934,8.927798323149494,17.698887468182935,3.2010626649880627,60.06632528363148
1,38,90.95787830653242,22.679018753694898,57.962574490409494,904.0748913620425,8.902020166136383,18.51786519420982,3.2168490131358083,60.072650940174626
1,39,91.95904231054672,22.84451567975525,58.89097618086097,899.037842565315,8.650542976391389,17.942518286363903,3.193942134568609,60.325379844317986
1,40,91.93621634891456,22.203582592646892,58.20256656895893,902.1515420993713,8.506467852470607,17.96398870633249,3.261240454094865,59.71742494262892
1,41,93.43804893331571,23.071828578860817,57.72564266830947,903.093231764912,8.463785443463275,18.177635376276886,3.1482549103940265,59.76464114434706
1,42,92.71537066281073,22.743093005000134,58.46431134318845,910.1001365854434,8.686652799032698,17.695720276698054,3.2375093958213648,59.984063805723764
1,43,92.00915635127318,21.767299480745372,58.71188012997204,898.6331865752852,8.702779165826124,18.174668977523403,3.2424189489122455,60.06908626953081
1,44,92.19902984784086,21.73546017614346,58.11750033784623,907.1815051612094,8.446320119514775,18.39436749244611,3.1778774348429804,60.172109951097404
1,45,92.03536990248335,22.709905247773072,58.98594484384375,903.2152662818972,8.577153791560843,18.250474461915573,3.269703291528813,60.14125416060668
1,46,91.83766881216356,22.606736421933046,58.89722758773085,903.9994897588537,8.652662059052602,17.679734916062365,3.2301470408446646,60.014116617815255
1,47,91.13405824208937,22.66652947262516,60.100256255922844,903.1212166384393,8.628762066073593,18.122848980058613,3.23364725155259,60.22565406739511
1,48,91.87915849791446,22.705147961367086,59.76950748360261,904.100521712547,8.78206642777404,18.384917548575874,3.205397106163091,60.2278220276157
1,49,91.403121394678,22.832713056744563,59.78216166708398,902.305428458273,8.693796451495146,17.606566153614903,3.1954985096809745,60.10076472137672
1,50,90.99974756886148,23.19445859799723,60.091228715680046,907.1287549507184,8.205141110588919,17.86923771173452,3.198052617013146,60.21674409121671
1,51,92.40897745163802,22.165699669437867,60.491909842578366,901.3972930889836,8.70954977037254,18.392905061390728,3.2139509288632975,60.11175054868559
1,52,92.31301172794659,22.135811994952828,60.93122390882961,906.1634966769408,8.234647453096304,18.209177349956356,3.241725193256981,59.98448025029818
1,53,90.57063399090553,22.17561741587392,60.16440680929518,900.8337647685821,8.518545336862674,18.254128519590463,3.208851623811834,60.17060986379956
1,54,91.9018522900039,22.86716264779859,60.34238032440512,902.5861725260846,8.292751593622521,18.729878201154907,3.17424094559415,60.07921271441343
1,55,92.79656110871994,23.34555303771367,61.833239190700475,899.5510928361671,8.167297386208297,18.34129901581468,3.2259134155681872,60.05903018483188
1,56,92.84737899111705,22.50774059576957,61.12612829561719,904.1320960332118,7.859880142771465,18.347830838876128,3.233146339190475,60.27559083993154
1,57,92.82066947430819,21.472852469719612,60.726523920862974,907.1024403090727,8.160043027059588,18.901594806348676,3.213290499534687,59.68253568406268
1,58,92.03113056552117,21.87196371746274,62.04601555953204,902.5350256978678,7.856779334072125,18.048176455620617,3.219021449454225,59.832824112923774
1,59,91.32396373762468,22.30766925709624,62.26084857500286,902.1764640585226,8.337893025255234,17.899095326340227,3.1891243143340113,59.86260791193726
1,60,91.13304093811355,22.44552391607554,61.267496294510295,899.4232930504364,8.425153075014547,18.27507035443867,3.1717570984303936,59.98133867221556
1,61,92.27568392380029,22.520371199796763,62.52671323562355,902.0792852660743,7.9414579349834336,18.282919580804474,3.1738110682006764,59.99284355599499
1,62,92.30342402749213,22.74401241241873,63.03347281928348,897.9887967737368,8.142056728435804,18.00662612716126,3.146941370607748,59.800263403074176
1,63,93.02986488928406,22.568986652880216,63.01985359233129,900.0285594125495,7.919268374612197,17.84442009330636,3.2045904716636016,59.87410066586115
1,64,92.87998372027367,23.24965137933379,63.377509369045434,903.4475632092455,7.923272055198771,18.88793240938705,3.195266532620552,59.888499805867475
1,65,91.89421707477506,22.387080370311878,62.358857777415224,906.724254566465,8.190496489636862,18.24127786333512,3.194445892181962,60.38227616589267
1,66,91.0046352969113,22.29402486690432,63.60314208674846,911.1948559390645,8.016583795919969,17.917955877593638,3.1169370477485807,60.280280623946624
1,67,91.74471472239128,22.96470529733812,63.42604489554955,901.0074751954876,8.363030291243833,18.452661408524165,3.161479673355417,59.94495987231212
1,68,92.17378495584842,21.957520341722727,63.5210414134781,907.0731369266989,7.911619371245888,18.084707675034963,3.2326102317941237,59.94925061260142
1,69,91.83833340368848,22.920252400513515,64.5361476318458,903.4984989819895,8.203085328787534,18.09935071013546,3.1766381054850283,59.82884427434611
1,70,91.53768471353787,22.776740653070306,65.10447773007957,902.3135029040772,8.020061319172225,18.33528630075857,3.2050740145242074,59.71281320972509
1,71,92.20230785197592,22.65179357160455,65.49663381391632,904.0650328423558,8.159314768198252,17.771542933826765,3.157872894835627,59.97967288674423
1,72,91.59683380687152,23.519697661583134,65.41199526154072,902.9530020218324,7.912529851046974,18.31697002087014,3.2400821734989487,59.846050451408566
1,73,91.4975471330197,22.414495413672498,64.76036878714014,903.0984423578532,7.996065394127411,18.718756167139876,3.195316308419806,59.981856911072306
1,74,92.24916226744276,23.755783105194237,65.24094015141513,901.5422579020434,7.989088783346523,18.365200284970847,3.203775615952071,59.75372020287823
1,75,91.67840593589663,22.612949079997986,65.69250053415094,898.572930281434,7.853356465258493,18.04391331366484,3.267351512803449,59.87890595234992
1,76,92.19528351118268,22.087183749511524,65.50821233814115,898.1363852364451,8.163494147637307,17.97309944084222,3.2457972701033597,60.01520335428388
1,77,92.2185632182817,22.76067573762682,65.71706283878946,904.7269968339887,8.173721453326761,18.042538552254076,3.1917585140446363,60.0477741341624
1,78,91.08845679912675,22.187614504950425,66.33595496264932,901.9371630482865,8.177004247365979,18.05506806688269,3.1833152436818506,60.05559246139806
1,79,91.61500710090768,22.34987785305523,66.00923225338913,900.9789975798228,8.38227092375637,18.027650711355832,3.1861374924489763,59.7951921397281
1,80,93.15022155193317,22.924288904821434,65.81032843666156,902.7927819717929,8.383220335987192,18.450350766611656,3.217734884935228,60.121896874046584
1,81,91.07033638981257,23.00357784079184,66.20231551646532,905.152062538418,8.03864300132208,17.660251939484816,3.194327205746158,59.874196488684184
1,82,90.30667644082358,22.41471577930346,67.03444434008814,903.3083581911699,8.210239806920752,18.40348296188185,3.189938064642919,60.08976944965115
1,83,90.51052387740599,23.219513527004608,66.85899284564894,900.7991020451755,8.034525686200912,18.079264854077508,3.2438936440870214,59.99391032828751
1,84,92.02328795726133,23.30457482781424,67.26442161453105,906.4461461393672,8.189047492158634,18.311358825377464,3.192368563900171,59.7897430326753
1,85,92.02473382242616,23.443980647043762,67.66544193121243,907.5048241346205,8.090959591770817,17.868542465762367,3.2679771820277903,59.94947546183352
1,86,91.9059113156599,22.990544255910986,67.24158826563362,904.2509378906685,8.562741139838142,18.57802197540949,3.203770365504167,60.052404429580086
1,87,92.9713518631428,23.407558777381517,68.12334079903113,905.6882587118508,8.340445239969553,18.578144014694452,3.2553638462054546,60.09021471893561
1,88,89.86173245351765,21.785451269214516,68.09999622040937,906.4931483825201,8.254110487943453,18.39500423387789,3.210274666736887,59.97775420277842
1,89,92.31674709954466,22.566902558462527,67.33490156366851,906.1575665226596,8.567349556046306,17.699587720769692,3.233473894047757,60.22925384251368
2,0,106.90003513736642,20.069962156019557,50.763729661252796,904.432180994924,8.705381149264124,18.53735258143849,2.848737653349431,80.00861151071572
2,1,105.98926737046015,20.044449480661832,50.768155539893506,902.0817853274526,8.14900774135197,18.200306179349568,2.9207620049342657,82.10882949254135
2,2,104.19166819412972,20.27886002384007,50.661376727856045,897.1023794559057,8.792267531503562,18.01367276674289,3.0101489778562858,84.34963745425954
2,3,105.84739163173236,20.734757417368996,51.197264223176205,903.4541892829317,8.588314245589071,18.521151086728672,3.0144139159767396,86.1402110455363
2,4,105.86976080269392,21.19862274969373,50.845203179188616,899.4574416632133,8.690109316296903,18.119706700130514,3.0399379171162515,87.76498798479125
2,5,107.67679900018035,21.208891323928,52.46497131243578,900.3389669524076,8.808925613145716,18.064108556904472,3.1239961827148925,89.09848634527518
2,6,104.83428966966436,22.113990675126413,51.62237472569255,903.2556729068559,8.722435495463287,17.928749405700987,3.071628151451072,90.15233829212931
2,7,105.68745791792064,22.611676564719644,53.57571938819608,901.0457350272352,9.10220884182359,18.3312557256753,3.103390285431528,91.36674430820864
2,8,107.36468214443565,21.641998451967584,53.64819182257453,905.3745645156744,9.08072514318358,18.24150079731525,3.1424986685562146,91.80785371523832
2,9,106.35998267307724,22.61466460518359,55.4495673052091,900.5206179276665,8.597370492113013,18.16128391827793,3.161957473780706,92.51219129095445
2,10,106.45065045881314,22.639114547221496,53.80369225161514,901.1127156069729,8.868678893742347,17.921350966673007,3.1775578556076405,93.13337822887091
2,11,106.0916675496191,23.04954811969195,54.84855368761031,901.1065974468985,8.785774810402044,18.221951843431338,3.2010030156984373,93.68329371806843
2,12,106.26395483092581,22.986794241652667,56.4355009211735,901.4686520338427,9.226577578449724,18.158268018770517,3.1789258034220436,93.64842224007991
2,13,106.62208762422283,22.367483272727124,56.51773944317949,906.5392062285142,8.707434303040884,17.742006700743367,3.1929388297003936,93.91286557661205
2,14,105.35241094488579,22.552237471132997,55.83155578644167,905.192406621665,9.30769308190682,17.711590542870724,3.171567883033715,93.96720804065838
2,15,106.70244686312655,23.276817808166008,56.83004083279865,908.4903513266983,8.989126842537367,18.36615508213289,3.189478024832495,94.37985378676969
2,16,104.90159758649156,23.84592595314457,57.143237348008604,910.2095867895551,8.771642384184528,17.450189062673164,3.18839993262152,94.25869536099555
2,17,106.26269437826524,22.285713102531137,57.75758861298102,900.3535552736633,8.875909074877642,18.198765944240247,3.1940457611002318,94.37964085128303
2,18,106.14299277062906,23.61974180581485,57.6155841893386,903.6900207179511,8.857277040040687,18.073759591022743,3.2134951541789083,94.51594799757127
2,19,105.50696552944632,24.08940765091299,58.42757756769402,899.9781445040691,8.767650600573235,18.637838441118753,3.202189373080606,94.27675013111306
2,20,105.98185177973949,23.46019481416656,57.96871574253341,901.1976140222907,9.045105852365689,18.05957122610383,3.1882895224611683,94.34815061870812
2,21,105.50196787786756,23.84897191912775,59.45499859720526,901.6602343384732,8.782593005421692,18.428783579423232,3.159722401399725,94.1998090473978
2,22,105.1426389385106,23.255132291437217,60.090314288522485,900.3959892593343,8.592504079036988,18.076233785114898,3.1874945758111126,94.27322190346156
